取得日時,テーブル番号,日付,時刻,水位[m],10分雨量[mm],降り始めからの雨量[mm]
2026/9/2 13:34,0,8月28日,2:00,0.58 →,--,--
2026/9/2 13:34,0,8月28日,1:00,0.58 →,--,--
2026/9/2 13:34,0,8月27日,0:00,0.58 →,--,--
2026/9/2 13:34,0,8月27日,23:00,0.58 →,--,--
2026/9/2 13:34,0,8月27日,22:00,0.58 →,--,--
2026/9/2 13:34,0,8月27日,21:00,0.58 →,--,--
2026/9/2 13:34,0,8月27日,20:00,0.58 ↓,--,--
2026/9/2 13:34,0,8月27日,19:00,0.62 ↓,--,--
2026/9/2 13:34,0,8月27日,18:00,0.74 ↓,--,--
2026/9/2 13:34,0,8月27日,17:00,0.89 ↓,--,--
2026/9/2 13:34,0,8月27日,16:00,1.14 ↑,--,--
2026/9/2 13:34,0,8月27日,15:00,1.26 ↑,--,--
2026/9/2 13:34,0,8月27日,14:00,0.96 ↑,--,--
2026/9/2 13:34,0,8月27日,13:00,0.68 ↓,--,--
2026/9/2 13:34,0,8月27日,12:00,0.84 ↑,--,--
2026/9/2 13:34,0,8月27日,11:00,0.62 →,--,--
2026/9/2 13:34,0,8月27日,10:00,0.62 →,--,--
2026/9/2 13:34,0,8月27日,9:00,0.62 →,--,--
2026/9/2 13:34,0,8月27日,8:00,0.62 →,--,--
2026/9/2 13:34,0,8月27日,7:00,0.62 →,--,--
2026/9/2 13:34,0,8月27日,6:00,0.62 →,--,--
2026/9/2 13:34,0,8月27日,5:00,0.62 →,--,--
2026/9/2 13:34,0,8月27日,4:00,0.62 →,--,--
2026/9/2 13:34,0,8月27日,3:00,0.62 →,--,--
2026/9/2 13:34,0,8月27日,2:00,0.62 →,--,--
2026/9/2 13:34,0,8月27日,1:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,0:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,23:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,22:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,21:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,20:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,19:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,18:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,17:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,16:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,15:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,14:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,13:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,12:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,11:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,10:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,9:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,8:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,7:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,6:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,5:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,4:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,3:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,2:00,0.62 →,--,--
2026/9/2 13:34,0,8月26日,1:00,0.62 →,--,--
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
